"message","link","permalink_url","created_time","type","id","comments.data","comments.summary.order","comments.summary.total_count","comments.summary.can_comment","likes.data","likes.summary.total_count","likes.summary.can_like","likes.summary.has_liked","reactions.data","reactions.summary.total_count","reactions.summary.viewer_reaction"
"More history to be made. 

Alabama Football, Oregon Football, Florida State Seminoles Football and Ohio State Buckeyes will wear Nike Mach Speed uniforms in their quest to win the first ever College Football Playoff. The uniforms feature a fractal diamond-color swoosh, Nike Vapor Knit gloves and Nike Vapor Untouchable cleats. 

Explore the whole Diamond Quest Collection at http://gonike.me/CFP","https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10152671150838445/?type=3","https://www.facebook.com/15087023444/posts/10152671152143445/","2014-12-10T00:41:51+0000","photo","15087023444_10152671152143445","[]","chronological","747","true","[]","5402","true","false","[]","5440","NONE"
"Since 2004, the Nike Doernbecher Freestyle program has raised nearly $8 million for OHSU's Doernbecher Children's Hospital. 

Meet the six young designers and check out this year's collection: gonike.me/doernbecher","https://www.facebook.com/nike/photos/a.10152636589593445.1073741829.15087023444/10152636589758445/?type=3","https://www.facebook.com/15087023444/posts/10152636603868445/","2014-11-23T01:21:02+0000","photo","15087023444_10152636603868445","[]","chronological","722","true","[]","9659","true","false","[]","9684","NONE"
"Don’t let long nights stop you from long runs. 

Be seen and stay dry all winter long with the Nike Shield Flash Max Jacket, featuring 360 degrees of reflectivity and breathable, lightweight Storm-FIT 5 water-resistant fabric.","http://www.nike.com/us/en_us/c/running/flash","https://www.facebook.com/15087023444/posts/10152619469543445/","2014-11-14T00:18:41+0000","link","15087023444_10152619469543445","[]","chronological","408","true","[]","3291","true","false","[]","3296","NONE"
"Be a pioneer on the pavement. 

We’ve teamed up with Pendleton Woolen Mills, an Oregon original, legendary for their hand-crafted goods, so you can make your original with Pendleton X NIKEiD. Put your own spin on modern classics by choosing from 8 Pendleton fabrics, 10 leathers and a number of color details.","http://swoo.sh/1shpYun","https://www.facebook.com/15087023444/posts/10152601956728445/","2014-11-05T22:38:10+0000","link","15087023444_10152601956728445","[]","chronological","602","true","[]","7467","true","false","[]","7477","NONE"
"Bigger than basketball. #justdoit","https://www.facebook.com/nike/videos/10152590113098445/","https://www.facebook.com/nike/videos/10152590113098445/","2014-10-31T00:07:40+0000","video","15087023444_10152590113098445","[]","chronological","805","true","[]","11537","true","false","[]","11573","NONE"
"Just Do It.
#nikewomen","https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10152572904848445/?type=3","https://www.facebook.com/15087023444/posts/10152572905648445/","2014-10-22T12:04:20+0000","photo","15087023444_10152572905648445","[]","chronological","560","true","[]","7990","true","false","[]","8028","NONE"
"The elements are no longer an excuse. #justdoit

Driven from insights and engineered to the exact specifications of championship athletes in the Nike Sports Research Lab, The Hyperwarm Collection eliminates distractions from the cold, so you can train as long and as hard as you want. Don’t let the weather get in your way.","http://www.nike.com/hyperwarm","https://www.facebook.com/15087023444/posts/10152571684438445/","2014-10-21T19:11:42+0000","link","15087023444_10152571684438445","[]","chronological","315","true","[]","5145","true","false","[]","5150","NONE"
"null","https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10152569341388445/?type=3","https://www.facebook.com/15087023444/posts/10152569341458445/","2014-10-20T14:00:08+0000","photo","15087023444_10152569341458445","[]","chronological","402","true","[]","12097","true","false","[]","12141","NONE"
"null","https://www.facebook.com/nikesoccer/photos/a.122130841322273.1073741825.120666031468754/316889588513063/?type=3","https://www.facebook.com/15087023444/posts/10152547233948445/","2014-10-10T22:51:27+0000","photo","15087023444_10152547233948445","[]","chronological","403","true","[]","3286","true","false","[]","3291","NONE"
"Be warm. Be Dry. Be Seen.

Legendary meets necessary. Each SneakerBoot is engineered to protect you from the elements while keeping you warm, dry, and visible.

Introducing the 2014 SneakerBoot collection from Nike Sportswear.","http://www.nike.com/sportswear","https://www.facebook.com/15087023444/posts/10152534383938445/","2014-10-06T17:54:24+0000","link","15087023444_10152534383938445","[]","chronological","444","true","[]","6022","true","false","[]","6028","NONE"
"When you're expected to have a big night every night, no detail is too small. 

The LEBRON 12, engineered to the exact specifications of LeBron James.","http://www.nike.com/lebron","https://www.facebook.com/15087023444/posts/10152490055248445/","2014-09-16T23:41:33+0000","link","15087023444_10152490055248445","[]","chronological","891","true","[]","6915","true","false","[]","6923","NONE"
"Thanks to the nomination from Tiger Woods, our co-founder and Chairman Phil Knight has taken the #ALSIceBucketChallenge.

Join Phil in supporting the fight against ALS here: http://www.alsa.org/donate/

#justdoit","https://www.facebook.com/nike/videos/10152431734388445/","https://www.facebook.com/nike/videos/10152431734388445/","2014-08-25T23:37:11+0000","video","15087023444_10152431734388445","[]","chronological","752","true","[]","3404","true","false","[]","3408","NONE"
"Engineered to the exact specifications of championship athletes. Check out the fall Tech Pack collection here:","http://www.nike.com/us/en_us/c/sportswear/tech-pack","https://www.facebook.com/15087023444/posts/10152419683458445/","2014-08-21T23:40:33+0000","link","15087023444_10152419683458445","[]","chronological","479","true","[]","4231","true","false","[]","4236","NONE"
"Engineered to the exact specifications of championship athletes, Tech Pack brings you lightweight warmth without the weight. 

Exclusively available August 21 at http://nike.com/sportswear:","https://www.facebook.com/nike/videos/10152405262698445/","https://www.facebook.com/nike/videos/10152405262698445/","2014-08-14T23:02:27+0000","video","15087023444_10152405262698445","[]","chronological","447","true","[]","3929","true","false","[]","3934","NONE"
"null","https://www.facebook.com/nikegolf/photos/a.101744243257.91840.96946928257/10152619156553258/?type=3","https://www.facebook.com/15087023444/posts/10152397042633445/","2014-08-11T00:52:13+0000","photo","15087023444_10152397042633445","[]","chronological","341","true","[]","3138","true","false","[]","3141","NONE"
"null","https://www.facebook.com/nikegolf/photos/a.101744243257.91840.96946928257/10152569008598258/?type=3","https://www.facebook.com/15087023444/posts/10152351705403445/","2014-07-20T17:41:24+0000","photo","15087023444_10152351705403445","[]","chronological","211","true","[]","3158","true","false","[]","3161","NONE"
"null","https://www.facebook.com/nikefootball/videos/10152903645448079/","https://www.facebook.com/15087023444/posts/10152264145483445/","2014-06-09T16:05:28+0000","video","15087023444_10152264145483445","[]","chronological","2491","true","[]","34225","true","false","[]","34235","NONE"
"Rafa reigns. #justdoit","https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10152262040798445/?type=3","https://www.facebook.com/15087023444/posts/10152262040888445/","2014-06-08T16:50:51+0000","photo","15087023444_10152262040888445","[]","chronological","196","true","[]","6937","true","false","[]","6952","NONE"
"null","https://www.facebook.com/nikerunning/photos/a.73446537975.74592.65604112975/10152298760107976/?type=3","https://www.facebook.com/15087023444/posts/10152157534783445/","2014-04-22T00:41:33+0000","photo","15087023444_10152157534783445","[]","chronological","477","true","[]","3338","true","false","[]","3343","NONE"
"This is where we started. Now, start earning your way here.

Pledge your Nike+ activity for a chance to experience the Pre Classic, and our history, in person. www.gonike.me/Pre","https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10152134860498445/?type=3","https://www.facebook.com/15087023444/posts/10152134860623445/","2014-04-11T16:00:04+0000","photo","15087023444_10152134860623445","[]","chronological","541","true","[]","6850","true","false","[]","6868","NONE"
"null","https://www.facebook.com/nikegolf/photos/a.101744243257.91840.96946928257/10152332553893258/?type=3","https://www.facebook.com/15087023444/posts/10152131492108445/","2014-04-09T23:56:03+0000","photo","15087023444_10152131492108445","[]","chronological","231","true","[]","1557","true","false","[]","1559","NONE"
"You were made to move. Now move the way you were meant to. #justdoit

The newest members of the Nike Free family have arrived: www.gonike.me/Free","https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10152119545928445/?type=3","https://www.facebook.com/15087023444/posts/10152119546088445/","2014-04-03T16:00:12+0000","photo","15087023444_10152119546088445","[]","chronological","523","true","[]","12277","true","false","[]","12297","NONE"
"10 years of Nike Free have gone by fast. Here's to the next 10 going by faster. #justdoit

Check out the newest members of the #NikeFree family on www.gonike.me/Free","https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10152080270923445/?type=3","https://www.facebook.com/15087023444/posts/10152080270973445/","2014-03-13T16:35:29+0000","photo","15087023444_10152080270973445","[]","chronological","1346","true","[]","11337","true","false","[]","11356","NONE"
"Woven for wherever you want to go. www.nike.com/flyknit","https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151976979558445/?type=3","https://www.facebook.com/15087023444/posts/10151976979593445/","2014-01-21T18:00:04+0000","photo","15087023444_10151976979593445","[]","chronological","544","true","[]","26067","true","false","[]","26094","NONE"
"Kobe Bryant, Ashton Eaton, Richard Sherman, Allyson Felix, and Mo Farah push it in Nike Flyknit. Learn more about the lighter and stronger Nike Flyknit Lunar2, the Kobe 9 Elite, and the rest of the Flyknit family at www.nike.com/flyknit.","https://www.facebook.com/nike/videos/10151970888253445/","https://www.facebook.com/nike/videos/10151970888253445/","2014-01-19T16:00:01+0000","video","15087023444_10151972625933445","[]","chronological","2035","true","[]","43713","true","false","[]","43726","NONE"
"Better than last year starts by being better than yesterday. #justdoit","https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151935662738445/?type=3","https://www.facebook.com/15087023444/posts/10151935662913445/","2014-01-01T18:00:06+0000","photo","15087023444_10151935662913445","[]","chronological","526","true","[]","10191","true","false","[]","10202","NONE"
"null","https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151933436318445/?type=3","https://www.facebook.com/15087023444/posts/10151933436448445/","2013-12-31T19:26:15+0000","photo","15087023444_10151933436448445","[]","chronological","272","true","[]","7281","true","false","[]","7296","NONE"
"Sometimes a team inspires a city.
Sometimes a city inspires a team.
#justdoit","https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151793210388445/?type=3","https://www.facebook.com/15087023444/posts/10151793210423445/","2013-10-31T04:33:45+0000","photo","15087023444_10151793210423445","[]","ranked","1297","true","[]","14151","true","false","[]","14160","NONE"
"If you come up short, come back stronger. #justdoit","https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151685869248445/?type=3","https://www.facebook.com/15087023444/posts/10151685869308445/","2013-09-09T02:15:52+0000","photo","15087023444_10151685869308445","[]","ranked","505","true","[]","7758","true","false","[]","7769","NONE"
"Nike Tech Pack. Uniquely crafted for warmth without weight. Engineered to the exact specifications of championship athletes.

Check out the entire Nike Tech Pack collection in our online shop: http://swoo.sh/17lykb4

#techpack","https://www.facebook.com/nike/photos/a.10151666622313445.1073741827.15087023444/10151666622373445/?type=3","https://www.facebook.com/15087023444/posts/10151666638803445/","2013-08-29T22:40:36+0000","photo","15087023444_10151666638803445","[]","ranked","575","true","[]","13329","true","false","[]","13334","NONE"
"If you can get up at 7, get up at 6:30. Get up at 6. 5:30. 5. Train while they sleep. #justdoit","https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151651894933445/?type=3","https://www.facebook.com/15087023444/posts/10151651895038445/","2013-08-22T15:51:17+0000","photo","15087023444_10151651895038445","[]","chronological","563","true","[]","24350","true","false","[]","24362","NONE"
